"millipdd";"Millipede Dux (hack)";1982;"milliped";"milliped";"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"manybloc";"Many Block";1991;;;"raster";"vertical";240;256;56;2;"joy8way";2;"imperfect";"good";"imperfect"
"maniach2";"Mania Challenge (set 2)";1986;"maniach";"maniach";"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"maniach";"Mania Challenge (set 1)";1986;;;"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"milliped";"Millipede";1982;;;"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"angelkds";"Angel Kids (Japan)";1988;;;"raster";"vertical";240;256;60;2;"doublejoy8way";;"good";"good";"good"
"millpac";"Millpac";1980;"centiped";"centiped";"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"buraiken";"Hissatsu Buraiken (Japan)";1987;"avengers";"avengers";"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"m660b";"Mission 660 (bootleg)";1986;"m660";"m660";"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"lastmisnj";"Last Mission (Japan)";1986;"lastmisn";"lastmisn";"raster";"vertical";240;256;58;2;"joy8way";3;"good";"good";"good"
"centtime";"Centipede (1 player, timed)";1980;"centiped";"centiped";"raster";"vertical";240;256;60;1;"joy8way";1;"good";"good";"good"
"mplanetsuk";"Mad Planets (UK)";1983;"mplanets";"mplanets";"raster";"vertical";240;256;61.419025;1;"joy8way";2;"good";"good";"good"
"yamagchi";"Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun";1985;;;"raster";"vertical";240;256;60;2;"joy8way";2;"imperfect";"imperfect";"good"
"centiped2";"Centipede (revision 2)";1980;"centiped";"centiped";"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"ww3";"WW III";1981;;;"raster";"vertical";240;256;60;2;"joy2way";1;"imperfect";"good";"imperfect"
"fgoala";"Field Goal (different)";1979;"fgoal";"fgoal";"raster";"vertical";240;256;60;2;"paddle";;"preliminary";"good";"preliminary"
"fgoal";"Field Goal";1979;;;"raster";"vertical";240;256;60;2;"paddle";;"preliminary";"good";"preliminary"
"dynobop";"Dyno Bop";1990;;;"raster";"vertical";240;256;60;1;"trackball";3;"good";"good";"good"
"tunhuntc";"Tunnel Hunt (Centuri)";1981;"tunhunt";"tunhunt";"raster";"vertical";240;256;60;1;"stick";2;"good";"good";"good"
"lastmisn";"Last Mission (US revision 6)";1986;;;"raster";"vertical";240;256;58;2;"joy8way";3;"good";"good";"good"
"firetrap";"Fire Trap (US)";1986;;;"raster";"vertical";240;256;60;2;"doublejoy4way";1;"good";"good";"good"
"boomrang";"Boomer Rang'r / Genesis (set 1)";1983;;;"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"firetrapbl";"Fire Trap (Japan bootleg)";1986;"firetrap";"firetrap";"raster";"vertical";240;256;60;2;"doublejoy4way";1;"good";"good";"good"
"m660j";"Mission 660 (Japan)";1986;"m660";"m660";"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"demoneye";"Demoneye-X";1981;;;"raster";"vertical";240;256;60;2;"joy2way";1;"preliminary";"good";"imperfect"
"mplanets";"Mad Planets";1983;;;"raster";"vertical";240;256;61.419025;1;"joy8way";2;"good";"good";"good"
"centipdb";"Centipede (bootleg)";1980;"centiped";"centiped";"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"lastmisno";"Last Mission (US revision 5)";1986;"lastmisn";"lastmisn";"raster";"vertical";240;256;58;2;"joy8way";3;"good";"good";"good"
"boomranga";"Boomer Rang'r / Genesis (set 2)";1983;"boomrang";"boomrang";"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"avengers";"Avengers (US set 1)";1987;;;"raster";"vertical";240;256;60;2;"joy8way";2;"good";"good";"good"
"slikshot16";"Slick Shot (V1.6)";1990;"slikshot";"slikshot";"raster";"vertical";240;256;60;1;"trackball";3;"good";"good";"good"
"mirax";"Mirax";1985;;;"raster";"vertical";240;256;60;2;"joy8way";1;"good";"good";"good"
"slikshot17";"Slick Shot (V1.7)";1990;"slikshot";"slikshot";"raster";"vertical";240;256;60;1;"trackball";3;"good";"good";"good"
"slikshot";"Slick Shot (V2.2)";1990;;;"raster";"vertical";240;256;60;1;"trackball";3;"good";"good";"good"
"hbarrelw";"Heavy Barrel (World)";1987;"hbarrel";"hbarrel";"raster";"vertical";240;256;57.41;2;"joy8way";5;"good";"good";"good"
"cntsteer";"Counter Steer (Japan)";1985;;;"raster";"vertical";240;256;60;1;"stick";;"preliminary";"preliminary";"imperfect"
"halleysc";"Halley's Comet (Japan, Newer)";1986;"halleys";"halleys";"raster";"vertical";240;256;59.5;2;"joy8way";2;"imperfect";"good";"good"
"halleycj";"Halley's Comet (Japan, Older)";1986;"halleys";"halleys";"raster";"vertical";240;256;59.5;2;"joy8way";2;"imperfect";"good";"good"
"perfrman";"Performan (Japan)";1985;;;"raster";"vertical";240;264;60;2;"joy8way";2;"good";"good";"good"
"perfrmanu";"Performan (US)";1985;"perfrman";"perfrman";"raster";"vertical";240;264;60;2;"joy8way";2;"good";"good";"good"
"joust2";"Joust 2 - Survival of the Fittest (set 1)";1986;;;"raster";"vertical";240;276;60.096154;2;"joy2way";2;"good";"good";"good"
"tigerh";"Tiger Heli (US)";1985;;;"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"slapbtjp";"Slap Fight (Japan bootleg)";1986;"slapfigh";"slapfigh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"slapfigh";"Slap Fight (set 1)";1986;;;"raster";"vertical";240;280;60;2;"joy8way";2;"preliminary";"good";"good"
"alcon";"Alcon";1986;"slapfigh";"slapfigh";"raster";"vertical";240;280;60;2;"joy8way";2;"preliminary";"good";"good"
"slapbtuk";"Slap Fight (English bootleg)";1986;"slapfigh";"slapfigh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"tigerhb1";"Tiger Heli (bootleg set 1)";1985;"tigerh";"tigerh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"slapfgtr";"Slap Fight (bootleg)";1986;"slapfigh";"slapfigh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"slapfigha";"Slap Fight (set 2)";1986;"slapfigh";"slapfigh";"raster";"vertical";240;280;60;2;"joy8way";2;"preliminary";"good";"good"
"tigerhj";"Tiger Heli (Japan)";1985;"tigerh";"tigerh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"tigerhb3";"Tiger Heli (bootleg set 3)";1985;"tigerh";"tigerh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"tigerhb2";"Tiger Heli (bootleg set 2)";1985;"tigerh";"tigerh";"raster";"vertical";240;280;60;2;"joy8way";2;"good";"good";"good"
"sinistar2";"Sinistar (revision 2)";1982;"sinistar";"sinistar";"raster";"vertical";240;292;60.096154;1;"stick";2;"good";"good";"good"
"sinistar1";"Sinistar (prototype version)";1982;"sinistar";"sinistar";"raster";"vertical";240;292;60.096154;1;"stick";2;"good";"good";"good"
"sinistar";"Sinistar (revision 3)";1982;;;"raster";"vertical";240;292;60.096154;1;"stick";2;"good";"good";"good"
"krzybowl";"Krazy Bowl";1994;;;"raster";"vertical";240;304;60;2;"joy8way";3;"good";"good";"good"
"r2dx_v33";"Raiden 2 / DX (newer V33 PCB)";1996;;;"raster";"vertical";240;304;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"rdft2j";"Raiden Fighters 2 (Japan, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"mofflott";"Maze of Flott (Japan)";1989;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"rdft2u";"Raiden Fighters 2 (USA, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"bkraiduj";"Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 1999)";1999;"bkraidu";"bkraidu";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"bkraidj";"Battle Bakraid (Japan) (Wed Apr 7 1999)";1999;"bkraidu";"bkraidu";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"bkraidu";"Battle Bakraid - Unlimited Version (U.S.A.) (Tue Jun 8 1999)";1999;;;"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"skullfng";"Skull Fang (World)";1996;;;"raster";"vertical";240;320;58;2;"joy8way";4;"good";"good";"good"
"joyfulr";"Joyful Road (Japan)";1983;;;"raster";"vertical";240;320;57;2;"doublejoy8way";;"imperfect";"good";"imperfect"
"dfeveron";"Dangun Feveron (Japan, Ver. 98/09/17)";1998;"feversos";"feversos";"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"cyvern";"Cyvern (Japan)";1998;;"skns";"raster";"vertical";240;320;59.5971;2;"joy8way";2;"imperfect";"good";"good"
"bgareggahk";"Battle Garegga (Austria / Hong Kong) (Sat Feb 3 1996)";1996;"bgaregga";"bgaregga";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"bgareggat2";"Battle Garegga - Type 2 (Europe / USA / Japan / Asia) (Sat Mar 2 1996)";1996;"bgaregga";"bgaregga";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"tail2nos";"Tail to Nose - Great Championship";1989;;;"raster";"vertical";240;320;60;1;"joy2way";2;"good";"good";"good"
"grindstm";"Grind Stormer";1992;"vfive";"vfive";"raster";"vertical";240;320;59;2;"joy8way";2;"preliminary";"good";"preliminary"
"vfive";"V-Five (Japan)";1993;;;"raster";"vertical";240;320;59;2;"joy8way";2;"preliminary";"good";"preliminary"
"bgareggatw";"Battle Garegga (Taiwan / Germany) (Thu Feb 1 1996)";1996;"bgaregga";"bgaregga";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"bgaregga";"Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb 3 1996)";1996;;;"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"bgareggacn";"Battle Garegga - Type 2 (Denmark / China) (Tue Apr 2 1996)";1996;"bgaregga";"bgaregga";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"upyoural";"Up Your Alley";1987;;;"raster";"vertical";240;320;60;1;"stick";4;"good";"good";"good"
"prtytime";"Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release)";1995;;;"raster";"vertical";240;320;58;2;"joy8way";3;"good";"good";"good"
"moegonta";"Moeyo Gonta!! (Japan)";1993;"ladykill";"ladykill";"raster";"vertical";240;320;60;2;"joy8way";2;"imperfect";"good";"good"
"truxton";"Truxton / Tatsujin";1988;;;"raster";"vertical";240;320;57.59;2;"joy8way";2;"good";"good";"good"
"rdft2t";"Raiden Fighters 2 (Taiwan, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rdftj";"Raiden Fighters (Japan set 2)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"rdft22kc";"Raiden Fighters 2 - 2000 (China)";2000;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";4;"imperfect";"good";"good"
"mahoudai";"Mahou Daisakusen (Japan)";1993;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"rdft";"Raiden Fighters (Japan set 1)";1996;;;"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"rdftit";"Raiden Fighters (Italy)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"gunball";"Gun Ball (Japan)";1992;"nitrobal";"nitrobal";"raster";"vertical";240;320;58;3;"joy8way";2;"good";"good";"good"
"rdft2";"Raiden Fighters 2";1997;;;"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"bgaregganv";"Battle Garegga - New Version (Austria / Hong Kong) (Sat Mar 2 1996)";1996;"bgaregga";"bgaregga";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"shippumd";"Shippu Mahou Daisakusen (Japan)";1994;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"batridja";"Armed Police Batrider - A Version (Japan) (Mon Dec 22 1997)";1998;"batrid";"batrid";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"rdftu";"Raiden Fighters (US)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"teamqb";"John Elway's Team Quarterback (set 1)";1988;;;"raster";"vertical";240;320;60;4;"joy8way";1;"good";"good";"good"
"teamqb2";"John Elway's Team Quarterback (set 2)";1988;"teamqb";"teamqb";"raster";"vertical";240;320;60;4;"joy8way";1;"good";"good";"good"
"gulfwar2";"Gulf War II";1991;;;"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"sengekisj";"Sengeki Striker (Japan)";1997;"sengekis";"sengekis";"raster";"vertical";240;320;59.5971;2;"joy8way";3;"imperfect";"good";"good"
"rdftdi";"Raiden Fighters (Dream Island Co. license)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"wyvernwg";"Wyvern Wings";2001;;;"raster";"vertical";240;320;60;2;"joy8way";4;"preliminary";"good";"preliminary"
"rdft2a2";"Raiden Fighters 2 (Asia, Dream Island license, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rdfta";"Raiden Fighters (Austria)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"sengekis";"Sengeki Striker (Asia)";1997;;"skns";"raster";"vertical";240;320;59.5971;2;"joy8way";3;"imperfect";"good";"good"
"rallybik";"Rally Bike / Dash Yarou";1988;;;"raster";"vertical";240;320;55.14;2;"joy8way";2;"good";"good";"good"
"outzonea";"Out Zone (set 2)";1990;"outzone";"outzone";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"rfjetus";"Raiden Fighters Jet (US, Single Board)";1999;"rfjet";"rfjet";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rdft2us";"Raiden Fighters 2.1 (US, Single Board)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"vimana1";"Vimana (Japan)";1991;"vimana";"vimana";"raster";"vertical";240;320;57.59;2;"joy8way";2;"preliminary";"good";"preliminary"
"rdftau";"Raiden Fighters (Australia)";1996;"rdft";"rdft";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"viprp1hk";"Viper Phase 1 (Hong Kong)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"truxton2";"Truxton II / Tatsujin Oh";1992;;;"raster";"vertical";240;320;59;2;"joy8way";4;"good";"good";"good"
"vimana";"Vimana";1991;;;"raster";"vertical";240;320;57.59;2;"joy8way";2;"preliminary";"good";"preliminary"
"skyshark";"Sky Shark (US)";1987;"fshark";"fshark";"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"rdft2j2";"Raiden Fighters 2 (Japan set 2, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rfjeta";"Raiden Fighters Jet (Asia)";1998;"rfjet";"rfjet";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rfjet";"Raiden Fighters Jet";1998;;;"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"outzone";"Out Zone (set 1)";1990;;;"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"agallet";"Air Gallet (JUEHTK)";1996;;;"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"rdft2a";"Raiden Fighters 2 (Asia, Metrotainment license, SPI)";1997;"rdft2";"rdft2";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"mnchmobl";"Munch Mobile (US)";1983;"joyfulr";"joyfulr";"raster";"vertical";240;320;57;2;"doublejoy8way";;"imperfect";"good";"imperfect"
"batridk";"Armed Police Batrider (Korea) (Fri Feb 13 1998)";1998;"batrid";"batrid";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"gstream";"G-Stream G2020";2002;;;"raster";"vertical";240;320;60;2;"joy8way";4;"imperfect";"good";"imperfect"
"asuka";"Asuka & Asuka (World)";1988;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"twincobr";"Twin Cobra (World)";1987;;;"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"fireshrkd";"Fire Shark (Korea, set 1, easier)";1990;"fireshrk";"fireshrk";"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"fixeightb";"FixEight (bootleg)";1992;"fixeight";"fixeight";"raster";"vertical";240;320;60;3;"joy8way";2;"good";"good";"good"
"batrid";"Armed Police Batrider (Europe) (Fri Feb 13 1998)";1998;;;"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"viprp1";"Viper Phase 1 (World, New Version)";1995;;;"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"batridu";"Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)";1998;"batrid";"batrid";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"fixeight";"FixEight";1992;;;"raster";"vertical";240;320;59;3;"joy8way";2;"preliminary";"good";"imperfect"
"viprp1u";"Viper Phase 1 (USA, New Version)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"viprp1s";"Viper Phase 1 (Switzerland, New Version)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"outzoneb";"Out Zone (set 3, prototype?)";1990;"outzone";"outzone";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"viprp1j";"Viper Phase 1 (Japan, New Version)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"redlin2p";"Redline Racer (2 players)";1987;;;"raster";"vertical";240;320;60;2;"dial";;"good";"good";"good"
"twincobru";"Twin Cobra (US)";1987;"twincobr";"twincobr";"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"asylum";"Asylum (prototype)";1991;;;"raster";"vertical";240;320;60;3;"joy8way";2;"good";"good";"good"
"galmedes";"Galmedes (Japan)";1992;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"misncrft";"Mission Craft (version 2.4)";2000;;;"raster";"vertical";240;320;60;2;"joy8way";4;"preliminary";"good";"preliminary"
"asukaj";"Asuka & Asuka (Japan)";1988;"asuka";"asuka";"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"armedf";"Armed Formation";1988;;;"raster";"vertical";240;320;57;2;"joy8way";3;"good";"good";"good"
"outzoned";"Out Zone (set 5)";1990;"outzone";"outzone";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"volfiedj";"Volfied (Japan, revision 1)";1989;"volfied";"volfied";"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"donpachihk";"DonPachi (Hong Kong)";1995;"donpachi";"donpachi";"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"samesame";"Same! Same! Same! (2 player alternating ver.)";1989;"fireshrk";"fireshrk";"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"fsharkbt";"Flying Shark (bootleg)";1987;"fshark";"fshark";"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"grindstma";"Grind Stormer (older set)";1992;"vfive";"vfive";"raster";"vertical";240;320;59;2;"joy8way";2;"preliminary";"good";"preliminary"
"quarterba";"Quarterback (set 2)";1987;"quarterb";"quarterb";"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"skullfngj";"Skull Fang (Japan)";1996;"skullfng";"skullfng";"raster";"vertical";240;320;58;2;"joy8way";4;"good";"good";"good"
"feversos";"Fever SOS (International, Ver. 98/09/25)";1998;;;"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"batsugunsp";"Batsugun (Special Ver.)";1993;"batsugun";"batsugun";"raster";"vertical";240;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"thndblst";"Thunder Blaster (Japan)";1991;"lethalth";"lethalth";"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"samesame2";"Same! Same! Same!";1989;"fireshrk";"fireshrk";"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"fshark";"Flying Shark (World)";1987;;;"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"batsuguna";"Batsugun (set 2)";1993;"batsugun";"batsugun";"raster";"vertical";240;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"volfiedu";"Volfied (US, revision 1)";1989;"volfied";"volfied";"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"ddonpachj";"DoDonPachi (Japan, Master Ver. 97/02/05)";1997;"ddonpach";"ddonpach";"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"dogyuun";"Dogyuun";1992;;;"raster";"vertical";240;320;59;2;"joy8way";3;"preliminary";"good";"preliminary"
"dogyuunk";"Dogyuun (Licensed to Unite Trading For Korea)";1992;"dogyuun";"dogyuun";"raster";"vertical";240;320;59;2;"joy8way";3;"preliminary";"good";"preliminary"
"aafbb";"All American Football (rev B)";1989;"aafb";"aafb";"raster";"vertical";240;320;60;4;"joy8way";1;"good";"good";"good"
"ghox";"Ghox (Spinner with Up/Down Axis)";1991;;;"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"volfied";"Volfied (World, revision 1)";1989;;;"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"batsugun";"Batsugun (set 1)";1993;;;"raster";"vertical";240;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"f1gp";"F-1 Grand Prix";1991;;;"raster";"vertical";240;320;60;1;"joy2way";2;"good";"good";"good"
"aafbc";"All American Football (rev C)";1989;"aafb";"aafb";"raster";"vertical";240;320;60;4;"joy8way";1;"good";"good";"good"
"nitrobal";"Nitro Ball (US)";1992;;;"raster";"vertical";240;320;58;3;"joy8way";2;"good";"good";"good"
"sformula";"Super Formula (Japan)";1989;"tail2nos";"tail2nos";"raster";"vertical";240;320;60;1;"joy2way";2;"good";"good";"good"
"ghoxj";"Ghox (8-Way Joystick)";1991;"ghox";"ghox";"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"superbug";"Super Bug";1977;;;"raster";"vertical";240;320;60;1;"dial";7;"good";"good";"good"
"lethalth";"Lethal Thunder (World)";1991;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"aafbd2p";"All American Football (rev D, 2 Players)";1989;"aafb";"aafb";"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"f1gpb";"F-1 Grand Prix (Playmark bootleg)";1991;"f1gp";"f1gp";"raster";"vertical";240;320;60;1;"joy2way";2;"preliminary";"good";"good"
"guwange";"Guwange (Japan, Master Ver. 99/06/24)";1999;;;"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"fireshrkdh";"Fire Shark (Korea, set 2, harder)";1990;"fireshrk";"fireshrk";"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"earthjkr";"U.N. Defense Force: Earth Joker";1993;;;"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"viprp1oj";"Viper Phase 1 (Japan)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"galpani3";"Gals Panic 3";1995;;;"raster";"vertical";240;320;60;2;"joy8way";1;"imperfect";"good";"good"
"firetrk";"Fire Truck";1978;;;"raster";"vertical";240;320;60;2;"dial";3;"good";"good";"good"
"firebarr";"Fire Barrel (Japan)";1993;;;"raster";"vertical";240;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"galpani2t";"Gals Panic II (Taiwan)";1993;"galpani2";"galpani2";"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"batridc";"Armed Police Batrider (China) (Fri Feb 13 1998)";1998;"batrid";"batrid";"raster";"vertical";240;320;60;2;"joy8way";3;"good";"good";"good"
"galpani2j";"Gals Panic II (Japan)";1993;"galpani2";"galpani2";"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"gangonta";"Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (Japan Release)";1995;"prtytime";"prtytime";"raster";"vertical";240;320;58;2;"joy8way";3;"good";"good";"good"
"kingdmgp";"Kingdom Grandprix (World)";1994;"shippumd";"shippumd";"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"vimanan";"Vimana (Nova Apparate GMBH & Co)";1991;"vimana";"vimana";"raster";"vertical";240;320;57.59;2;"joy8way";2;"preliminary";"good";"preliminary"
"gp2quiz";"Gals Panic II - Quiz Version (Japan)";1993;;;"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"galpani2";"Gals Panic II (Asia)";1993;;;"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"montecar";"Monte Carlo";1979;;;"raster";"vertical";240;320;60;1;"dial";6;"good";"good";"good"
"hishouza";"Hishou Zame (Japan)";1987;"fshark";"fshark";"raster";"vertical";240;320;54.877858;2;"joy8way";2;"good";"good";"good"
"rfjetj";"Raiden Fighters Jet (Japan)";1998;"rfjet";"rfjet";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"rfjetu";"Raiden Fighters Jet (US)";1998;"rfjet";"rfjet";"raster";"vertical";240;320;54;2;"joy8way";2;"imperfect";"good";"imperfect"
"viprp1ot";"Viper Phase 1 (Germany)";1995;"viprp1";"viprp1";"raster";"vertical";240;320;54;2;"joy8way";3;"imperfect";"good";"imperfect"
"gp2se";"Gals Panic II' - Special Edition (Japan)";1994;;;"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"galpani2g";"Gals Panic II (German)";1993;"galpani2";"galpani2";"raster";"vertical";240;320;60;2;"joy8way";3;"preliminary";"good";"good"
"fireshrk";"Fire Shark";1990;;;"raster";"vertical";240;320;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"volfiedjo";"Volfied (Japan)";1989;"volfied";"volfied";"raster";"vertical";240;320;60;2;"joy8way";1;"good";"good";"good"
"sstrikera";"Sorcer Striker (World, alt)";1993;"mahoudai";"mahoudai";"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
"espradejo";"ESP Ra.De. (Japan, Ver. 98/04/14)";1998;"esprade";"esprade";"raster";"vertical";240;320;57.550645;2;"joy8way";3;"good";"good";"good"
"sstriker";"Sorcer Striker (World)";1993;"mahoudai";"mahoudai";"raster";"vertical";240;320;60;2;"joy8way";2;"good";"good";"good"
